大学,省份,年份,专业,最低分,最低位次,批次
天津工业大学,上海,2023,综合,517,,理科
天津工业大学,上海,2023,综合,497,,文科
天津工业大学,广东,2023,综合,509,,理科
天津工业大学,广东,2023,综合,489,,文科
天津工业大学,江苏,2023,综合,533,,理科
天津工业大学,江苏,2023,综合,504,,文科
天津师范大学,山西,2021,综合,612,,理科
天津师范大学,山西,2021,综合,583,,文科
天津师范大学,北京,2021,综合,613,,理科
天津师范大学,北京,2021,综合,592,,文科
天津师范大学,上海,2021,综合,606,,理科
天津师范大学,上海,2021,综合,571,,文科
天津师范大学,广东,2021,综合,617,,理科
天津师范大学,广东,2021,综合,563,,文科
天津师范大学,江苏,2021,综合,597,,理科
天津师范大学,江苏,2021,综合,569,,文科
天津师范大学,山西,2022,综合,613,,理科
天津师范大学,山西,2022,综合,577,,文科
天津师范大学,北京,2022,综合,590,,理科
天津师范大学,北京,2022,综合,567,,文科
天津师范大学,上海,2022,综合,605,,理科
天津师范大学,上海,2022,综合,563,,文科
天津师范大学,广东,2022,综合,602,,理科
天津师范大学,广东,2022,综合,577,,文科
天津师范大学,江苏,2022,综合,592,,理科
天津师范大学,江苏,2022,综合,560,,文科
天津师范大学,山西,2023,综合,614,,理科
天津师范大学,山西,2023,综合,579,,文科
天津师范大学,北京,2023,综合,608,,理科
天津师范大学,北京,2023,综合,588,,文科
天津师范大学,上海,2023,综合,587,,理科
天津师范大学,上海,2023,综合,579,,文科
天津师范大学,广东,2023,综合,610,,理科
天津师范大学,广东,2023,综合,565,,文科
天津师范大学,江苏,2023,综合,604,,理科
天津师范大学,江苏,2023,综合,587,,文科
重庆邮电大学,山西,2021,综合,614,,理科
重庆邮电大学,山西,2021,综合,583,,文科
重庆邮电大学,北京,2021,综合,581,,理科
重庆邮电大学,北京,2021,综合,585,,文科
重庆邮电大学,上海,2021,综合,585,,理科
重庆邮电大学,上海,2021,综合,578,,文科
重庆邮电大学,广东,2021,综合,600,,理科
重庆邮电大学,广东,2021,综合,566,,文科
重庆邮电大学,江苏,2021,综合,615,,理科
重庆邮电大学,江苏,2021,综合,582,,文科
重庆邮电大学,山西,2022,综合,600,,理科
重庆邮电大学,山西,2022,综合,585,,文科
重庆邮电大学,北京,2022,综合,596,,理科
重庆邮电大学,北京,2022,综合,563,,文科
重庆邮电大学,上海,2022,综合,599,,理科
重庆邮电大学,上海,2022,综合,600,,文科
重庆邮电大学,广东,2022,综合,586,,理科
重庆邮电大学,广东,2022,综合,566,,文科
重庆邮电大学,江苏,2022,综合,612,,理科
重庆邮电大学,江苏,2022,综合,561,,文科
重庆邮电大学,山西,2023,综合,593,,理科
重庆邮电大学,山西,2023,综合,579,,文科
重庆邮电大学,北京,2023,综合,581,,理科
重庆邮电大学,北京,2023,综合,586,,文科
重庆邮电大学,上海,2023,综合,606,,理科
重庆邮电大学,上海,2023,综合,577,,文科
重庆邮电大学,广东,2023,综合,582,,理科
重庆邮电大学,广东,2023,综合,566,,文科
重庆邮电大学,江苏,2023,综合,606,,理科
重庆邮电大学,江苏,2023,综合,597,,文科
首都医科大学,山西,2021,综合,584,,理科
首都医科大学,山西,2021,综合,584,,文科
首都医科大学,北京,2021,综合,613,,理科
首都医科大学,北京,2021,综合,599,,文科
首都医科大学,上海,2021,综合,602,,理科
首都医科大学,上海,2021,综合,569,,文科
首都医科大学,广东,2021,综合,589,,理科
首都医科大学,广东,2021,综合,579,,文科
首都医科大学,江苏,2021,综合,586,,理科
首都医科大学,江苏,2021,综合,578,,文科
首都医科大学,山西,2022,综合,609,,理科
首都医科大学,山西,2022,综合,587,,文科
首都医科大学,北京,2022,综合,580,,理科
首都医科大学,北京,2022,综合,569,,文科
首都医科大学,上海,2022,综合,594,,理科
首都医科大学,上海,2022,综合,584,,文科
首都医科大学,广东,2022,综合,584,,理科
首都医科大学,广东,2022,综合,579,,文科
首都医科大学,江苏,2022,综合,612,,理科
首都医科大学,江苏,2022,综合,566,,文科
首都医科大学,山西,2023,综合,613,,理科
首都医科大学,山西,2023,综合,576,,文科
首都医科大学,北京,2023,综合,585,,理科
首都医科大学,北京,2023,综合,563,,文科
首都医科大学,上海,2023,综合,620,,理科
首都医科大学,上海,2023,综合,563,,文科
首都医科大学,广东,2023,综合,601,,理科
首都医科大学,广东,2023,综合,574,,文科
首都医科大学,江苏,2023,综合,612,,理科
首都医科大学,江苏,2023,综合,577,,文科
首都师范大学,山西,2021,综合,614,,理科
首都师范大学,山西,2021,综合,574,,文科
首都师范大学,北京,2021,综合,597,,理科
首都师范大学,北京,2021,综合,591,,文科
首都师范大学,上海,2021,综合,614,,理科
首都师范大学,上海,2021,综合,583,,文科
首都师范大学,广东,2021,综合,599,,理科
首都师范大学,广东,2021,综合,594,,文科
首都师范大学,江苏,2021,综合,597,,理科
首都师范大学,江苏,2021,综合,584,,文科
首都师范大学,山西,2022,综合,599,,理科
首都师范大学,山西,2022,综合,572,,文科
首都师范大学,北京,2022,综合,597,,理科
首都师范大学,北京,2022,综合,591,,文科
首都师范大学,上海,2022,综合,613,,理科
首都师范大学,上海,2022,综合,569,,文科
首都师范大学,广东,2022,综合,609,,理科
首都师范大学,广东,2022,综合,562,,文科
首都师范大学,江苏,2022,综合,619,,理科
首都师范大学,江苏,2022,综合,598,,文科
首都师范大学,山西,2023,综合,599,,理科
首都师范大学,山西,2023,综合,575,,文科
首都师范大学,北京,2023,综合,606,,理科
首都师范大学,北京,2023,综合,575,,文科
首都师范大学,上海,2023,综合,597,,理科
首都师范大学,上海,2023,综合,562,,文科
首都师范大学,广东,2023,综合,594,,理科
首都师范大学,广东,2023,综合,586,,文科
首都师范大学,江苏,2023,综合,612,,理科
首都师范大学,江苏,2023,综合,589,,文科
上海理工大学,山西,2021,综合,593,,理科
上海理工大学,山西,2021,综合,564,,文科
上海理工大学,北京,2021,综合,619,,理科
上海理工大学,北京,2021,综合,580,,文科
上海理工大学,上海,2021,综合,593,,理科
上海理工大学,上海,2021,综合,584,,文科
上海理工大学,广东,2021,综合,618,,理科
上海理工大学,广东,2021,综合,598,,文科
上海理工大学,江苏,2021,综合,601,,理科
上海理工大学,江苏,2021,综合,587,,文科
上海理工大学,山西,2022,综合,601,,理科
上海理工大学,山西,2022,综合,570,,文科
上海理工大学,北京,2022,综合,589,,理科
上海理工大学,北京,2022,综合,594,,文科
上海理工大学,上海,2022,综合,618,,理科
上海理工大学,上海,2022,综合,590,,文科
上海理工大学,广东,2022,综合,600,,理科
上海理工大学,广东,2022,综合,595,,文科
上海理工大学,江苏,2022,综合,582,,理科
上海理工大学,江苏,2022,综合,571,,文科
上海理工大学,山西,2023,综合,587,,理科
上海理工大学,山西,2023,综合,596,,文科
上海理工大学,北京,2023,综合,617,,理科
上海理工大学,北京,2023,综合,564,,文科
上海理工大学,上海,2023,综合,588,,理科
上海理工大学,上海,2023,综合,594,,文科
上海理工大学,广东,2023,综合,583,,理科
上海理工大学,广东,2023,综合,600,,文科
上海理工大学,江苏,2023,综合,588,,理科
上海理工大学,江苏,2023,综合,590,,文科
上海师范大学,山西,2021,综合,597,,理科
上海师范大学,山西,2021,综合,579,,文科
上海师范大学,北京,2021,综合,598,,理科
上海师范大学,北京,2021,综合,568,,文科
上海师范大学,上海,2021,综合,583,,理科
上海师范大学,上海,2021,综合,572,,文科
上海师范大学,广东,2021,综合,615,,理科
上海师范大学,广东,2021,综合,578,,文科
上海师范大学,江苏,2021,综合,604,,理科
上海师范大学,江苏,2021,综合,600,,文科
上海师范大学,山西,2022,综合,582,,理科
上海师范大学,山西,2022,综合,565,,文科
上海师范大学,北京,2022,综合,601,,理科
上海师范大学,北京,2022,综合,565,,文科
上海师范大学,上海,2022,综合,590,,理科
上海师范大学,上海,2022,综合,565,,文科
上海师范大学,广东,2022,综合,585,,理科
上海师范大学,广东,2022,综合,598,,文科
上海师范大学,江苏,2022,综合,589,,理科
上海师范大学,江苏,2022,综合,585,,文科
上海师范大学,山西,2023,综合,580,,理科
上海师范大学,山西,2023,综合,574,,文科
上海师范大学,北京,2023,综合,591,,理科
上海师范大学,北京,2023,综合,595,,文科
上海师范大学,上海,2023,综合,601,,理科
上海师范大学,上海,2023,综合,564,,文科
上海师范大学,广东,2023,综合,582,,理科
上海师范大学,广东,2023,综合,563,,文科
上海师范大学,江苏,2023,综合,587,,理科
上海师范大学,江苏,2023,综合,589,,文科
华东政法大学,山西,2021,综合,598,,理科
华东政法大学,山西,2021,综合,585,,文科
华东政法大学,北京,2021,综合,619,,理科
华东政法大学,北京,2021,综合,592,,文科
华东政法大学,上海,2021,综合,616,,理科
华东政法大学,上海,2021,综合,588,,文科
华东政法大学,广东,2021,综合,613,,理科
华东政法大学,广东,2021,综合,574,,文科
华东政法大学,江苏,2021,综合,617,,理科
华东政法大学,江苏,2021,综合,581,,文科
华东政法大学,山西,2022,综合,617,,理科
华东政法大学,山西,2022,综合,570,,文科
华东政法大学,北京,2022,综合,611,,理科
华东政法大学,北京,2022,综合,571,,文科
华东政法大学,上海,2022,综合,583,,理科
华东政法大学,上海,2022,综合,574,,文科
华东政法大学,广东,2022,综合,603,,理科
华东政法大学,广东,2022,综合,566,,文科
华东政法大学,江苏,2022,综合,597,,理科
华东政法大学,江苏,2022,综合,600,,文科
华东政法大学,山西,2023,综合,585,,理科
华东政法大学,山西,2023,综合,580,,文科
华东政法大学,北京,2023,综合,602,,理科
华东政法大学,北京,2023,综合,561,,文科
华东政法大学,上海,2023,综合,597,,理科
华东政法大学,上海,2023,综合,569,,文科
华东政法大学,广东,2023,综合,615,,理科
华东政法大学,广东,2023,综合,586,,文科
华东政法大学,江苏,2023,综合,583,,理科
华东政法大学,江苏,2023,综合,560,,文科
南京财经大学,山西,2021,综合,611,,理科
南京财经大学,山西,2021,综合,597,,文科
南京财经大学,北京,2021,综合,601,,理科
南京财经大学,北京,2021,综合,583,,文科
南京财经大学,上海,2021,综合,604,,理科
南京财经大学,上海,2021,综合,593,,文科
南京财经大学,广东,2021,综合,593,,理科
南京财经大学,广东,2021,综合,594,,文科
南京财经大学,江苏,2021,综合,591,,理科
南京财经大学,江苏,2021,综合,592,,文科
南京财经大学,山西,2022,综合,604,,理科
南京财经大学,山西,2022,综合,596,,文科
南京财经大学,北京,2022,综合,598,,理科
南京财经大学,北京,2022,综合,594,,文科
南京财经大学,上海,2022,综合,613,,理科
南京财经大学,上海,2022,综合,567,,文科
南京财经大学,广东,2022,综合,604,,理科
南京财经大学,广东,2022,综合,565,,文科
南京财经大学,江苏,2022,综合,580,,理科
南京财经大学,江苏,2022,综合,575,,文科
南京财经大学,山西,2023,综合,583,,理科
南京财经大学,山西,2023,综合,561,,文科
南京财经大学,北京,2023,综合,601,,理科
南京财经大学,北京,2023,综合,583,,文科
南京财经大学,上海,2023,综合,588,,理科
南京财经大学,上海,2023,综合,567,,文科
南京财经大学,广东,2023,综合,618,,理科
南京财经大学,广东,2023,综合,561,,文科
南京财经大学,江苏,2023,综合,613,,理科
南京财经大学,江苏,2023,综合,568,,文科
浙江理工大学,山西,2021,综合,616,,理科
浙江理工大学,山西,2021,综合,560,,文科
浙江理工大学,北京,2021,综合,590,,理科
浙江理工大学,北京,2021,综合,583,,文科
浙江理工大学,上海,2021,综合,609,,理科
浙江理工大学,上海,2021,综合,560,,文科
浙江理工大学,广东,2021,综合,587,,理科
浙江理工大学,广东,2021,综合,592,,文科
浙江理工大学,江苏,2021,综合,606,,理科
浙江理工大学,江苏,2021,综合,589,,文科
浙江理工大学,山西,2022,综合,614,,理科
浙江理工大学,山西,2022,综合,565,,文科
浙江理工大学,北京,2022,综合,586,,理科
浙江理工大学,北京,2022,综合,578,,文科
浙江理工大学,上海,2022,综合,589,,理科
浙江理工大学,上海,2022,综合,577,,文科
浙江理工大学,广东,2022,综合,616,,理科
浙江理工大学,广东,2022,综合,563,,文科
浙江理工大学,江苏,2022,综合,604,,理科
浙江理工大学,江苏,2022,综合,588,,文科
浙江理工大学,山西,2023,综合,586,,理科
浙江理工大学,山西,2023,综合,562,,文科
浙江理工大学,北京,2023,综合,586,,理科
浙江理工大学,北京,2023,综合,588,,文科
浙江理工大学,上海,2023,综合,610,,理科
浙江理工大学,上海,2023,综合,564,,文科
浙江理工大学,广东,2023,综合,610,,理科
浙江理工大学,广东,2023,综合,585,,文科
浙江理工大学,江苏,2023,综合,593,,理科
浙江理工大学,江苏,2023,综合,588,,文科
浙江工商大学,山西,2021,综合,511,,理科
浙江工商大学,山西,2021,综合,520,,文科
浙江工商大学,北京,2021,综合,533,,理科
浙江工商大学,北京,2021,综合,501,,文科
浙江工商大学,上海,2021,综合,507,,理科
浙江工商大学,上海,2021,综合,503,,文科
浙江工商大学,广东,2021,综合,515,,理科
浙江工商大学,广东,2021,综合,515,,文科
浙江工商大学,江苏,2021,综合,528,,理科
浙江工商大学,江苏,2021,综合,481,,文科
浙江工商大学,山西,2022,综合,528,,理科
浙江工商大学,山西,2022,综合,482,,文科
浙江工商大学,北京,2022,综合,501,,理科
浙江工商大学,北京,2022,综合,504,,文科
浙江工商大学,上海,2022,综合,500,,理科
浙江工商大学,上海,2022,综合,484,,文科
浙江工商大学,广东,2022,综合,510,,理科
浙江工商大学,广东,2022,综合,484,,文科
浙江工商大学,江苏,2022,综合,524,,理科
浙江工商大学,江苏,2022,综合,514,,文科
浙江工商大学,山西,2023,综合,528,,理科
浙江工商大学,山西,2023,综合,519,,文科
浙江工商大学,北京,2023,综合,529,,理科
浙江工商大学,北京,2023,综合,510,,文科
浙江工商大学,上海,2023,综合,530,,理科
浙江工商大学,上海,2023,综合,498,,文科
浙江工商大学,广东,2023,综合,527,,理科
浙江工商大学,广东,2023,综合,515,,文科
浙江工商大学,江苏,2023,综合,507,,理科
浙江工商大学,江苏,2023,综合,506,,文科
安徽师范大学,山西,2021,综合,584,,理科
安徽师范大学,山西,2021,综合,571,,文科
安徽师范大学,北京,2021,综合,588,,理科
安徽师范大学,北京,2021,综合,589,,文科
安徽师范大学,上海,2021,综合,605,,理科
安徽师范大学,上海,2021,综合,597,,文科
安徽师范大学,广东,2021,综合,607,,理科
安徽师范大学,广东,2021,综合,571,,文科
安徽师范大学,江苏,2021,综合,618,,理科
安徽师范大学,江苏,2021,综合,569,,文科
安徽师范大学,山西,2022,综合,601,,理科
安徽师范大学,山西,2022,综合,570,,文科
安徽师范大学,北京,2022,综合,615,,理科
安徽师范大学,北京,2022,综合,596,,文科
安徽师范大学,上海,2022,综合,602,,理科
安徽师范大学,上海,2022,综合,598,,文科
安徽师范大学,广东,2022,综合,605,,理科
安徽师范大学,广东,2022,综合,583,,文科
安徽师范大学,江苏,2022,综合,619,,理科
安徽师范大学,江苏,2022,综合,565,,文科
安徽师范大学,山西,2023,综合,589,,理科
安徽师范大学,山西,2023,综合,578,,文科
安徽师范大学,北京,2023,综合,603,,理科
安徽师范大学,北京,2023,综合,590,,文科
安徽师范大学,上海,2023,综合,614,,理科
安徽师范大学,上海,2023,综合,573,,文科
安徽师范大学,广东,2023,综合,592,,理科
安徽师范大学,广东,2023,综合,593,,文科
安徽师范大学,江苏,2023,综合,620,,理科
安徽师范大学,江苏,2023,综合,587,,文科
福建农林大学,山西,2021,综合,501,,理科
福建农林大学,山西,2021,综合,483,,文科
福建农林大学,北京,2021,综合,504,,理科
福建农林大学,北京,2021,综合,504,,文科
福建农林大学,上海,2021,综合,518,,理科
福建农林大学,上海,2021,综合,515,,文科
福建农林大学,广东,2021,综合,508,,理科
福建农林大学,广东,2021,综合,486,,文科
福建农林大学,江苏,2021,综合,517,,理科
福建农林大学,江苏,2021,综合,484,,文科
福建农林大学,山西,2022,综合,527,,理科
福建农林大学,山西,2022,综合,509,,文科
福建农林大学,北京,2022,综合,512,,理科
福建农林大学,北京,2022,综合,506,,文科
福建农林大学,上海,2022,综合,512,,理科
福建农林大学,上海,2022,综合,499,,文科
福建农林大学,广东,2022,综合,514,,理科
福建农林大学,广东,2022,综合,497,,文科
福建农林大学,江苏,2022,综合,508,,理科
福建农林大学,江苏,2022,综合,513,,文科
福建农林大学,山西,2023,综合,516,,理科
福建农林大学,山西,2023,综合,493,,文科
福建农林大学,北京,2023,综合,533,,理科
福建农林大学,北京,2023,综合,484,,文科
福建农林大学,上海,2023,综合,510,,理科
福建农林大学,上海,2023,综合,506,,文科
福建农林大学,广东,2023,综合,535,,理科
福建农林大学,广东,2023,综合,488,,文科
福建农林大学,江苏,2023,综合,537,,理科
福建农林大学,江苏,2023,综合,480,,文科
江西理工大学,山西,2021,综合,616,,理科
江西理工大学,山西,2021,综合,564,,文科
江西理工大学,北京,2021,综合,589,,理科
江西理工大学,北京,2021,综合,584,,文科
江西理工大学,上海,2021,综合,613,,理科
江西理工大学,上海,2021,综合,575,,文科
江西理工大学,广东,2021,综合,606,,理科
江西理工大学,广东,2021,综合,586,,文科
江西理工大学,江苏,2021,综合,589,,理科
江西理工大学,江苏,2021,综合,597,,文科
江西理工大学,山西,2022,综合,590,,理科
江西理工大学,山西,2022,综合,572,,文科
江西理工大学,北京,2022,综合,618,,理科
江西理工大学,北京,2022,综合,568,,文科
江西理工大学,上海,2022,综合,597,,理科
江西理工大学,上海,2022,综合,598,,文科
江西理工大学,广东,2022,综合,597,,理科
江西理工大学,广东,2022,综合,583,,文科
江西理工大学,江苏,2022,综合,612,,理科
江西理工大学,江苏,2022,综合,563,,文科
江西理工大学,山西,2023,综合,594,,理科
江西理工大学,山西,2023,综合,560,,文科
江西理工大学,北京,2023,综合,593,,理科
江西理工大学,北京,2023,综合,570,,文科
江西理工大学,上海,2023,综合,587,,理科
江西理工大学,上海,2023,综合,565,,文科
江西理工大学,广东,2023,综合,605,,理科
江西理工大学,广东,2023,综合,593,,文科
江西理工大学,江苏,2023,综合,598,,理科
江西理工大学,江苏,2023,综合,567,,文科
江西师范大学,山西,2021,综合,611,,理科
江西师范大学,山西,2021,综合,580,,文科
江西师范大学,北京,2021,综合,591,,理科
江西师范大学,北京,2021,综合,581,,文科
江西师范大学,上海,2021,综合,607,,理科
江西师范大学,上海,2021,综合,589,,文科
江西师范大学,广东,2021,综合,601,,理科
江西师范大学,广东,2021,综合,596,,文科
江西师范大学,江苏,2021,综合,594,,理科
江西师范大学,江苏,2021,综合,585,,文科
江西师范大学,山西,2022,综合,588,,理科
江西师范大学,山西,2022,综合,588,,文科
江西师范大学,北京,2022,综合,583,,理科
江西师范大学,北京,2022,综合,567,,文科
江西师范大学,上海,2022,综合,611,,理科
江西师范大学,上海,2022,综合,595,,文科
江西师范大学,广东,2022,综合,600,,理科
江西师范大学,广东,2022,综合,572,,文科
江西师范大学,江苏,2022,综合,584,,理科
江西师范大学,江苏,2022,综合,584,,文科
江西师范大学,山西,2023,综合,594,,理科
江西师范大学,山西,2023,综合,574,,文科
江西师范大学,北京,2023,综合,589,,理科
江西师范大学,北京,2023,综合,591,,文科
江西师范大学,上海,2023,综合,618,,理科
江西师范大学,上海,2023,综合,561,,文科
江西师范大学,广东,2023,综合,593,,理科
江西师范大学,广东,2023,综合,599,,文科
江西师范大学,江苏,2023,综合,580,,理科
江西师范大学,江苏,2023,综合,586,,文科
山东科技大学,山西,2021,综合,534,,理科
山东科技大学,山西,2021,综合,486,,文科
山东科技大学,北京,2021,综合,523,,理科
山东科技大学,北京,2021,综合,496,,文科
山东科技大学,上海,2021,综合,512,,理科
山东科技大学,上海,2021,综合,493,,文科
山东科技大学,广东,2021,综合,528,,理科
山东科技大学,广东,2021,综合,484,,文科
山东科技大学,江苏,2021,综合,507,,理科
山东科技大学,江苏,2021,综合,483,,文科
山东科技大学,山西,2022,综合,534,,理科
山东科技大学,山西,2022,综合,511,,文科
山东科技大学,北京,2022,综合,521,,理科
山东科技大学,北京,2022,综合,484,,文科
山东科技大学,上海,2022,综合,528,,理科
山东科技大学,上海,2022,综合,487,,文科
山东科技大学,广东,2022,综合,535,,理科
山东科技大学,广东,2022,综合,483,,文科
山东科技大学,江苏,2022,综合,504,,理科
山东科技大学,江苏,2022,综合,482,,文科
山东科技大学,山西,2023,综合,536,,理科
山东科技大学,山西,2023,综合,507,,文科
山东科技大学,北京,2023,综合,532,,理科
山东科技大学,北京,2023,综合,519,,文科
山东科技大学,上海,2023,综合,511,,理科
山东科技大学,上海,2023,综合,502,,文科
山东科技大学,广东,2023,综合,504,,理科
山东科技大学,广东,2023,综合,516,,文科
山东科技大学,江苏,2023,综合,535,,理科
山东科技大学,江苏,2023,综合,486,,文科
青岛科技大学,山西,2021,综合,536,,理科
青岛科技大学,山西,2021,综合,483,,文科
青岛科技大学,北京,2021,综合,515,,理科
青岛科技大学,北京,2021,综合,502,,文科
青岛科技大学,上海,2021,综合,501,,理科
青岛科技大学,上海,2021,综合,503,,文科
青岛科技大学,广东,2021,综合,521,,理科
青岛科技大学,广东,2021,综合,492,,文科
青岛科技大学,江苏,2021,综合,524,,理科
青岛科技大学,江苏,2021,综合,519,,文科
青岛科技大学,山西,2022,综合,512,,理科
青岛科技大学,山西,2022,综合,503,,文科
青岛科技大学,北京,2022,综合,524,,理科
青岛科技大学,北京,2022,综合,517,,文科
青岛科技大学,上海,2022,综合,515,,理科
青岛科技大学,上海,2022,综合,486,,文科
青岛科技大学,广东,2022,综合,517,,理科
青岛科技大学,广东,2022,综合,489,,文科
青岛科技大学,江苏,2022,综合,526,,理科
青岛科技大学,江苏,2022,综合,501,,文科
青岛科技大学,山西,2023,综合,522,,理科
青岛科技大学,山西,2023,综合,486,,文科
青岛科技大学,北京,2023,综合,515,,理科
青岛科技大学,北京,2023,综合,511,,文科
青岛科技大学,上海,2023,综合,528,,理科
青岛科技大学,上海,2023,综合,510,,文科
青岛科技大学,广东,2023,综合,534,,理科
青岛科技大学,广东,2023,综合,511,,文科
青岛科技大学,江苏,2023,综合,521,,理科
青岛科技大学,江苏,2023,综合,480,,文科
济南大学,山西,2021,综合,506,,理科
济南大学,山西,2021,综合,509,,文科
济南大学,北京,2021,综合,512,,理科
济南大学,北京,2021,综合,481,,文科
济南大学,上海,2021,综合,529,,理科
济南大学,上海,2021,综合,506,,文科
济南大学,广东,2021,综合,520,,理科
济南大学,广东,2021,综合,489,,文科
济南大学,江苏,2021,综合,507,,理科
济南大学,江苏,2021,综合,497,,文科
济南大学,山西,2022,综合,506,,理科
济南大学,山西,2022,综合,508,,文科
济南大学,北京,2022,综合,507,,理科
济南大学,北京,2022,综合,519,,文科
济南大学,上海,2022,综合,500,,理科
济南大学,上海,2022,综合,499,,文科
济南大学,广东,2022,综合,539,,理科
济南大学,广东,2022,综合,486,,文科
济南大学,江苏,2022,综合,528,,理科
济南大学,江苏,2022,综合,482,,文科
济南大学,山西,2023,综合,515,,理科
济南大学,山西,2023,综合,488,,文科
济南大学,北京,2023,综合,534,,理科
济南大学,北京,2023,综合,515,,文科
济南大学,上海,2023,综合,511,,理科
济南大学,上海,2023,综合,508,,文科
济南大学,广东,2023,综合,527,,理科
济南大学,广东,2023,综合,489,,文科
济南大学,江苏,2023,综合,540,,理科
济南大学,江苏,2023,综合,491,,文科
河南理工大学,山西,2021,综合,586,,理科
河南理工大学,山西,2021,综合,588,,文科
河南理工大学,北京,2021,综合,588,,理科
河南理工大学,北京,2021,综合,599,,文科
河南理工大学,上海,2021,综合,602,,理科
河南理工大学,上海,2021,综合,577,,文科
河南理工大学,广东,2021,综合,604,,理科
河南理工大学,广东,2021,综合,584,,文科
河南理工大学,江苏,2021,综合,584,,理科
河南理工大学,江苏,2021,综合,562,,文科
河南理工大学,山西,2022,综合,602,,理科
河南理工大学,山西,2022,综合,566,,文科
河南理工大学,北京,2022,综合,596,,理科
河南理工大学,北京,2022,综合,576,,文科
河南理工大学,上海,2022,综合,586,,理科
河南理工大学,上海,2022,综合,598,,文科
河南理工大学,广东,2022,综合,584,,理科
河南理工大学,广东,2022,综合,582,,文科
河南理工大学,江苏,2022,综合,590,,理科
河南理工大学,江苏,2022,综合,578,,文科
河南理工大学,山西,2023,综合,582,,理科
河南理工大学,山西,2023,综合,599,,文科
河南理工大学,北京,2023,综合,608,,理科
河南理工大学,北京,2023,综合,591,,文科
河南理工大学,上海,2023,综合,605,,理科
河南理工大学,上海,2023,综合,574,,文科
河南理工大学,广东,2023,综合,610,,理科
河南理工大学,广东,2023,综合,578,,文科
河南理工大学,江苏,2023,综合,604,,理科
河南理工大学,江苏,2023,综合,589,,文科
河南工业大学,山西,2021,综合,526,,理科
河南工业大学,山西,2021,综合,484,,文科
河南工业大学,北京,2021,综合,537,,理科
河南工业大学,北京,2021,综合,519,,文科
河南工业大学,上海,2021,综合,528,,理科
河南工业大学,上海,2021,综合,511,,文科
河南工业大学,广东,2021,综合,522,,理科
河南工业大学,广东,2021,综合,483,,文科
河南工业大学,江苏,2021,综合,509,,理科
河南工业大学,江苏,2021,综合,496,,文科
河南工业大学,山西,2022,综合,513,,理科
河南工业大学,山西,2022,综合,515,,文科
河南工业大学,北京,2022,综合,510,,理科
河南工业大学,北京,2022,综合,504,,文科
河南工业大学,上海,2022,综合,539,,理科
河南工业大学,上海,2022,综合,505,,文科
河南工业大学,广东,2022,综合,518,,理科
河南工业大学,广东,2022,综合,516,,文科
河南工业大学,江苏,2022,综合,502,,理科
河南工业大学,江苏,2022,综合,515,,文科
河南工业大学,山西,2023,综合,538,,理科
河南工业大学,山西,2023,综合,499,,文科
河南工业大学,北京,2023,综合,528,,理科
河南工业大学,北京,2023,综合,513,,文科
河南工业大学,上海,2023,综合,510,,理科
河南工业大学,上海,2023,综合,510,,文科
河南工业大学,广东,2023,综合,530,,理科
河南工业大学,广东,2023,综合,511,,文科
河南工业大学,江苏,2023,综合,532,,理科
河南工业大学,江苏,2023,综合,495,,文科
武汉科技大学,山西,2021,综合,533,,理科
武汉科技大学,山西,2021,综合,503,,文科
武汉科技大学,北京,2021,综合,500,,理科
武汉科技大学,北京,2021,综合,515,,文科
武汉科技大学,上海,2021,综合,526,,理科
武汉科技大学,上海,2021,综合,491,,文科
武汉科技大学,广东,2021,综合,526,,理科
武汉科技大学,广东,2021,综合,482,,文科
武汉科技大学,江苏,2021,综合,530,,理科
武汉科技大学,江苏,2021,综合,517,,文科
武汉科技大学,山西,2022,综合,540,,理科
武汉科技大学,山西,2022,综合,511,,文科
武汉科技大学,北京,2022,综合,530,,理科
武汉科技大学,北京,2022,综合,498,,文科
武汉科技大学,上海,2022,综合,526,,理科
武汉科技大学,上海,2022,综合,512,,文科
武汉科技大学,广东,2022,综合,517,,理科
武汉科技大学,广东,2022,综合,509,,文科
武汉科技大学,江苏,2022,综合,518,,理科
武汉科技大学,江苏,2022,综合,499,,文科
武汉科技大学,山西,2023,综合,518,,理科
武汉科技大学,山西,2023,综合,490,,文科
武汉科技大学,北京,2023,综合,518,,理科
武汉科技大学,北京,2023,综合,513,,文科
武汉科技大学,上海,2023,综合,517,,理科
武汉科技大学,上海,2023,综合,507,,文科
武汉科技大学,广东,2023,综合,512,,理科
武汉科技大学,广东,2023,综合,503,,文科
武汉科技大学,江苏,2023,综合,519,,理科
武汉科技大学,江苏,2023,综合,485,,文科
湖北工业大学,山西,2021,综合,527,,理科
湖北工业大学,山西,2021,综合,502,,文科
湖北工业大学,北京,2021,综合,510,,理科
湖北工业大学,北京,2021,综合,498,,文科
湖北工业大学,上海,2021,综合,532,,理科
湖北工业大学,上海,2021,综合,509,,文科
湖北工业大学,广东,2021,综合,517,,理科
湖北工业大学,广东,2021,综合,503,,文科
湖北工业大学,江苏,2021,综合,500,,理科
湖北工业大学,江苏,2021,综合,490,,文科
湖北工业大学,山西,2022,综合,510,,理科
湖北工业大学,山西,2022,综合,481,,文科
湖北工业大学,北京,2022,综合,535,,理科
湖北工业大学,北京,2022,综合,507,,文科
湖北工业大学,上海,2022,综合,506,,理科
湖北工业大学,上海,2022,综合,486,,文科
